# x1,y1,z1,x2,y2,z2
6.414550798780170737e+01,2.342094897331394776e+01,2.996529784237845107e+01,6.514172901825406825e+01,3.268956060009146825e+01,1.982242836432127575e+01
6.521792864330154771e+01,3.743074812379705207e+01,4.845684931020306863e+01,5.740596229039989851e+01,5.225530175658372656e+01,3.743270244093891108e+01
-4.167339202607624316e+01,-6.094939846353693014e+01,-4.490254267241763131e+01,-4.545426475544032741e+01,-7.756700119248131386e+01,-4.583963113649946308e+01
-2.962869458784713572e+01,3.159291076997310910e+01,-4.743647173845096887e+01,-4.206127769190887022e+01,3.579812754439377187e+01,-4.662798685223031470e+01
2.959128942079065183e+01,9.108637581928458360e+01,2.898865149419049203e+01,4.069817506768018944e+01,8.587003629156380669e+01,2.309589400741388943e+01
-4.955850488479391913e+01,5.420969049494257774e+01,-2.094398418898783643e+00,-3.781627039220669673e+01,6.934071652192814383e+01,1.104019144201415159e+01
4.842966075514613067e+01,6.892149606422756847e+01,4.728263898381607788e+01,5.602806647374983129e+01,4.798954547464568066e+01,5.198324625984575675e+01
2.706145614675726918e+01,2.998019988568513483e+01,-3.639245762928613459e+01,2.200099375655832290e+01,3.962131925865543280e+01,-3.037687648116503425e+01
3.996381438005266062e+01,1.536038010610661964e+01,8.128805003578068522e+01,3.511762181718883369e+01,2.645656691581385900e+01,8.408516269513394548e+01
-6.017406274509633590e+01,4.591725226440644292e+01,-4.030244974408606851e+01,-6.197849334290816614e+01,3.656742422905794143e+01,-4.652844883267813003e+01
3.460968001611143308e+01,-4.660348450106284446e+01,1.670661927890127529e+01,3.325054677884470067e+01,-4.309921133712897756e+01,9.199014752879600687e-01
-6.138681303235506448e+01,-4.782423380525957413e+01,-4.120391709143545000e+01,-5.611226696750464527e+01,-6.089389435370956960e+01,-4.290343567610614883e+01
-4.206127769190887022e+01,3.579812754439377187e+01,-4.662798685223031470e+01,-3.840715161886542006e+01,2.765029484950096972e+01,-4.667465707723867752e+01
2.741474135877123075e+01,-2.303608928244658927e+01,3.485729714915099464e+01,2.758707988696578894e+01,-2.270116961764821895e+01,3.191733539268519948e+01
2.741474135877123075e+01,-2.303608928244658927e+01,3.485729714915099464e+01,2.165025301934482727e+01,-3.010445622412820654e+01,3.890403882918476342e+01
-1.116112043441921919e+01,-3.902692794585805558e+01,4.031159073124438663e+01,-1.944793441374244480e+01,-3.882262414923553706e+01,4.054973254097195934e+01
6.201963170279155690e+01,-9.630179075815364342e+01,-3.696361187827967143e+01,5.685775177243575484e+01,-8.052072100224401652e+01,-2.688924885400076548e+01
-5.477517217463638133e+01,4.803271492981010482e+01,-1.659287772007523998e+01,-5.834949890963021346e+01,4.564753011540680916e+01,-2.495145970228249865e+01
5.342341489744240590e+01,3.839131489855727608e+01,-2.666559541898569563e+01,5.547700117455092794e+01,4.028071588835624084e+01,-2.381484473997266704e+01
5.342341489744240590e+01,3.839131489855727608e+01,-2.666559541898569563e+01,5.722261618269171635e+01,4.010243729636238896e+01,-2.384537727456118006e+01
-3.890479081705445452e+01,-5.592712682543563574e+01,9.544393511891234638e+00,-3.585930365929185371e+01,-4.726823877134924601e+01,2.100111544571639044e+01
4.150519801035176926e+01,4.832159185344910668e+01,-2.080070215030481151e+01,4.889391810468465138e+01,4.776518760820878384e+01,-1.861716488395669700e+01
-2.371011470075686489e+01,6.437561938930572580e+01,-3.841285359920384934e+01,-2.240152527968949769e+01,6.622792862443411366e+01,-3.746500924748817596e+01
-2.371011470075686489e+01,6.437561938930572580e+01,-3.841285359920384934e+01,-3.135585244685296047e+01,6.061387869396865113e+01,-4.279897726249281931e+01
-2.135619814882016243e+01,-8.961708854756621179e+01,-4.186266945529448691e+01,-1.224711290875677250e+01,-9.363746861349007133e+01,-4.206408473712644280e+01
1.891119024700306639e+01,-9.065374711548689390e+01,-2.241550575222149178e+01,1.139938480426900469e+01,-9.441850586373622889e+01,-2.971547580541349376e+01
4.299701326341841323e+00,8.613039167065733182e+01,4.031913315215318505e+01,4.996572925236618445e+00,8.544337623291377781e+01,4.142524313421133542e+01
4.299701326341841323e+00,8.613039167065733182e+01,4.031913315215318505e+01,5.955626505390598791e-01,8.295511442233657817e+01,4.138884553585848636e+01
2.853905902821102014e+00,3.140326192306035935e+01,-4.330699155687937463e+01,-1.991399311700986940e+00,4.381478471356592763e+01,-3.720604123565905752e+01
-6.200078565742479242e+01,3.874314914258039977e+01,-4.778381849512769008e+01,-6.101318415767065773e+01,3.655248519766563220e+01,-4.745356022439055721e+01
-1.828479544777485799e+01,-6.647865205130766242e+01,1.179195069483317404e+01,-2.677809792639715525e+01,-7.192020895580522222e+01,-6.891623572481747617e-01
6.974105139905630324e+01,3.087197944205557221e+01,3.366015888460940886e+01,6.414550798780170737e+01,2.342094897331394776e+01,2.996529784237845107e+01
-6.101318415767065773e+01,3.655248519766563220e+01,-4.745356022439055721e+01,-6.197849334290816614e+01,3.656742422905794143e+01,-4.652844883267813003e+01
2.002536140490667194e+01,8.780566826817960191e+01,4.702819722788280643e+01,1.701257891576694092e+01,8.671021976475809367e+01,4.731198780420405114e+01
2.002536140490667194e+01,8.780566826817960191e+01,4.702819722788280643e+01,2.074542522120923493e+01,8.157595861840010798e+01,5.338313099937364825e+01
3.424308872171501861e+01,-6.705051086377568481e+01,1.565620692107976275e+01,3.735843752503377146e+01,-5.948330925998887153e+01,1.813337445841721518e+01
-8.345042113588268862e+00,-1.802116823097071219e+01,-4.096308756438357079e+01,-1.158811369606220554e+00,-3.002431642315988469e+01,-4.218658765351717221e+01
3.008649540191308702e+01,-7.734492878390346959e+01,-5.502566048796054332e+01,2.347611287826343585e+01,-8.878732352190290555e+01,-5.204425785385943470e+01
-6.484766866043545974e+01,-2.288989248346077687e+01,-6.726814669102280320e+00,-6.860032361072474316e+01,-1.414532855485653684e+01,-1.052811428115563075e+01
-5.805970953521949696e+01,1.772692638306793356e+01,1.924441966896989697e+01,-5.813870714462154154e+01,2.647297819110900718e+01,1.025644985416445465e+01
2.677896399108976055e+01,-2.551362424046144661e-01,-8.615585811138075201e+00,1.594882270133164504e+01,-6.502597430118214339e-01,-1.795780738948548105e+01
2.408526572112842601e+01,-6.756528608914270251e+01,1.792477727799074216e+01,2.865827711085318441e+01,-7.353523980488125744e+01,1.094393350252451924e+01
5.021806960453594648e+00,-1.792469494878369929e+01,-4.372396373981938922e+01,-1.158811369606220554e+00,-3.002431642315988469e+01,-4.218658765351717221e+01
5.722261618269171635e+01,4.010243729636238896e+01,-2.384537727456118006e+01,5.547700117455092794e+01,4.028071588835624084e+01,-2.381484473997266704e+01
2.342762365365326005e+00,8.993049002736266573e+01,2.847952668485541139e+01,4.299701326341841323e+00,8.613039167065733182e+01,4.031913315215318505e+01
-2.354746910782692382e+00,4.471215163847742957e+01,-3.698182996945742929e+01,-1.991399311700986940e+00,4.381478471356592763e+01,-3.720604123565905752e+01
-2.354746910782692382e+00,4.471215163847742957e+01,-3.698182996945742929e+01,-7.210035961351222156e-01,5.331199459529155860e+01,-3.191950059521193239e+01
1.591477487855008199e+01,7.696220130992587372e+01,5.862957474050039508e+01,3.220673411232588990e+00,7.308529213617188702e+01,5.870269600627262463e+01
-4.244294906918355537e+01,-2.345792768833204178e+01,3.280056834637141350e+01,-3.480179605072736848e+01,-3.014615762947468269e+01,3.845063204131876944e+01
-7.336095023202892085e-01,1.935673797296618304e+01,-4.625053527899505923e+01,-1.149832564634466614e+01,8.485469922254758046e+00,-4.597212911749301156e+01
2.504222379862831005e+01,-3.493287258529508676e+01,-2.834921887013786090e+01,2.967218025070520326e+01,-4.520949348536513668e+01,-2.675957671162927198e+01
5.602806647374983129e+01,4.798954547464568066e+01,5.198324625984575675e+01,5.203672695793816416e+01,4.622889839452412986e+01,5.979058577267589669e+01
-4.960917429631206943e+01,1.683263595249588462e+01,-4.549862464476162671e+01,-3.682096145063040638e+01,1.098495213436147111e+01,-4.443867586084588339e+01
7.467396635840725772e+00,-8.512458404547047053e+00,5.754087735367386358e+01,6.822366438520256260e+00,2.335163393843142199e+00,6.548516813879878384e+01
-5.291310058214619261e+01,4.454162166628520936e+01,6.196463116827610307e+00,-5.021322853667653874e+01,4.639144578968340937e+01,1.300879866460791057e+01
-2.371011470075686489e+01,6.437561938930572580e+01,-3.841285359920384934e+01,-2.319625025639776439e+01,5.258823713215078755e+01,-4.272806457673399194e+01
-4.916794820634477503e+01,-2.394806258250896658e+00,3.468672940307632757e+01,-4.226452566957591017e+01,-1.451736281664006967e+01,3.826259519943764076e+01
-5.081831718670110121e+01,-1.154931131210615725e+01,2.676804341919569197e+01,-4.593926388427519925e+01,-2.718676838123649731e+01,2.620456322340938016e+01
-2.646525643702439012e+01,-8.259493077286907692e+01,-2.953436558581435634e+01,-2.135619814882016243e+01,-8.961708854756621179e+01,-4.186266945529448691e+01
2.529242689580707903e+01,-9.865665312840260981e+01,-5.710520673884370524e+01,2.347611287826343585e+01,-8.878732352190290555e+01,-5.204425785385943470e+01
-6.827363369195460052e+00,8.181374579547056669e+01,2.934151830797059901e+01,-1.255573560164322267e+01,8.623292029805402592e+01,1.923753976288427125e+01
-5.563149810188494371e+01,3.540777083414356241e+01,9.383224688579062445e+00,-5.666677038502835018e+01,4.168645717425961550e+01,1.112163418390153868e+00
-3.781627039220669673e+01,6.934071652192814383e+01,1.104019144201415159e+01,-3.966564402556539193e+01,7.005585977310741441e+01,-4.380334787965063370e+00
-3.407589568626348608e+01,-1.843507152931732307e+01,4.541349794847134547e+01,-3.963902654722951269e+01,-5.690020439301652466e+00,4.737814655333408353e+01
6.382346344990431852e+00,-9.885182547227690009e+01,-4.203844226780132232e+01,2.600051357061082147e+00,-9.837158452493636673e+01,-4.274529185840157197e+01
6.382346344990431852e+00,-9.885182547227690009e+01,-4.203844226780132232e+01,9.689950544016934231e+00,-1.010620201684135679e+02,-4.937768030508935624e+01
-4.373900139788766239e+01,5.600185168277273817e+01,-4.704302787116453999e+01,-5.316388959517114188e+01,5.897969529889738283e+01,-4.757470069207894880e+01
-1.803494927631332700e+01,-7.710601435683211946e+01,-5.025907660841083313e+00,-2.809057854091406270e+01,-7.585217226840215687e+01,-1.033385950153413724e+01
5.965589289057140121e+01,-9.944010490747756137e+01,-4.146024916711606068e+01,6.137610151848740969e+01,-9.726636850210586260e+01,-5.150180183385130306e+01
-5.145446913775762710e+01,-5.556769651316213299e+01,-1.032766058836978118e+01,-5.807763967370016189e+01,-5.037577515915975113e+01,-1.908473644711405015e+01
2.052577239574750223e+01,-9.482120799422646940e+01,-3.040147697016231021e+01,2.059292873813366143e+01,-9.443986127756146232e+01,-3.148849164678866686e+01
2.052577239574750223e+01,-9.482120799422646940e+01,-3.040147697016231021e+01,1.891119024700306639e+01,-9.065374711548689390e+01,-2.241550575222149178e+01
5.786620946795690834e+00,-7.522344438239063891e+01,-5.269731732942808833e+01,1.033441749139442534e+00,-6.346597501197777547e+01,-5.033631413991785308e+01
-5.477517217463638133e+01,4.803271492981010482e+01,-1.659287772007523998e+01,-4.977995814731156798e+01,5.722138698387306732e+01,-1.432905088051976783e+01
-4.994103019778287234e+01,-6.922567632796162229e+01,-4.520928316158376248e+01,-5.611226696750464527e+01,-6.089389435370956960e+01,-4.290343567610614883e+01
-3.834356290778563903e+01,-8.254983541713804129e+01,-3.918582114387096027e+01,-3.795640809603012400e+01,-8.588114200496390538e+01,-4.894658495885089167e+01
2.074542522120923493e+01,8.157595861840010798e+01,5.338313099937364825e+01,1.701257891576694092e+01,8.671021976475809367e+01,4.731198780420405114e+01
4.891003607547482801e+01,-8.282278195379707597e+01,-5.627615695362256076e+01,5.605307469162743672e+01,-8.673133063413683885e+01,-4.896292215183243002e+01
5.605307469162743672e+01,-8.673133063413683885e+01,-4.896292215183243002e+01,4.931199220417080653e+01,-8.520127057171897889e+01,-5.621894814034648391e+01
2.306971119260988701e+01,5.757337830487533559e+00,-1.786494156919253129e+01,2.330891143916836938e+01,2.996471073820958342e+00,-1.805728386877584413e+01
2.306971119260988701e+01,5.757337830487533559e+00,-1.786494156919253129e+01,1.631361428150153614e+01,1.075553153183888710e+01,-1.826346384192763139e+01
-1.990934017452547877e+01,4.409630929226623586e+00,-4.421332393191931942e+01,-2.142378082964943076e+01,5.362732948021009527e+00,-4.384820577038296818e+01
-1.990934017452547877e+01,4.409630929226623586e+00,-4.421332393191931942e+01,-2.036066218170765652e+01,-3.899543852088218632e+00,-4.240278303517976610e+01
2.740392211665974465e+00,-9.322031899159776458e+01,-2.492049864783696833e+01,4.008887552615369110e+00,-9.303470155345588921e+01,-2.530150554523279638e+01
2.740392211665974465e+00,-9.322031899159776458e+01,-2.492049864783696833e+01,8.274378462306518633e-01,-9.415042076825245942e+01,-2.922017225517553740e+01
-2.319625025639776439e+01,5.258823713215078755e+01,-4.272806457673399194e+01,-3.073095772179735619e+01,4.619738990941345236e+01,-4.806100988029761822e+01
-2.316178508068217923e+01,2.865975655477341988e+01,6.616462876211110711e+01,-2.407278982078539187e+01,3.028322274688662574e+01,6.508360966308875106e+01
-2.316178508068217923e+01,2.865975655477341988e+01,6.616462876211110711e+01,-2.035298740101380943e+01,2.334507103793566785e+01,6.681389518732569854e+01
-3.250937533606951035e+01,-6.691376057328176330e+01,-4.668256513609218672e+01,-2.270963630313323023e+01,-5.313662467566840064e+01,-4.462803519660558749e+01
2.730586864238611611e+01,-1.590717271551849521e+01,2.621067867385173855e+01,2.872905568358874007e+01,-3.254618462298132187e+01,1.363119567344080885e+01
4.985724612677874035e+01,3.166935535716021377e+01,7.121334201233209171e+01,6.269248387470472750e+01,2.126334150131707901e+01,6.921226804213395667e+01
1.396192648500637112e+01,-1.023226946045228090e+02,-5.639374689073017777e+01,1.807533963529248666e+01,-9.720951389857016522e+01,-4.157639161415420404e+01
-4.244294906918355537e+01,-2.345792768833204178e+01,3.280056834637141350e+01,-5.081831718670110121e+01,-1.154931131210615725e+01,2.676804341919569197e+01
-3.127330436095330413e+01,3.225315986815800784e+01,6.035072252204092536e+01,-2.407278982078539187e+01,3.028322274688662574e+01,6.508360966308875106e+01
3.321786856858087589e+01,-5.418680413398924856e+01,-3.457633501182056079e+01,4.362632680598787971e+01,-6.681156912233704759e+01,-3.927762139524321583e+01
4.044044424968733153e+01,-7.365888104775771694e+01,-5.315803047921573921e+01,4.891003607547482801e+01,-8.282278195379707597e+01,-5.627615695362256076e+01
1.742813311770289086e+00,9.910464439992188090e+01,2.986905928837450208e+00,3.557802913782541321e+00,9.807671649208664633e+01,-7.877939114955251121e+00
-4.117562954236779404e+01,4.811256467450667174e+01,3.750883290690535432e+01,-4.942215393072427787e+01,3.323686838530976217e+01,3.380095727729120370e+01
1.835194763801550621e+01,-6.445635351257249113e+01,-5.191460585830618157e+01,1.558677196704917023e+01,-7.374054844324560065e+01,-5.265259758398868684e+01
-1.224711290875677250e+01,-9.363746861349007133e+01,-4.206408473712644280e+01,-2.084443737406562391e+01,-9.083074785225139181e+01,-4.287068204110103409e+01
-5.145446913775762710e+01,-5.556769651316213299e+01,-1.032766058836978118e+01,-4.966624634671326532e+01,-5.332144377907915356e+01,-2.275311681425042920e+00
-1.847600162553182157e+00,7.560765478367359549e+01,5.018921503463423761e+01,-1.255465690698034820e+00,7.665355126956393406e+01,4.978781867268528316e+01
-1.192833805648602130e+01,-5.555685448550896410e+01,-4.661961092073517676e+01,-8.120870779744857604e-01,-4.641699607129305605e+01,-4.559750917809169124e+01
-5.396468459800789930e+01,4.140594459710577269e+01,-4.826057190771114591e+01,-5.717973133060980473e+01,4.509816153530930194e+01,-4.821101499296074877e+01
-5.396468459800789930e+01,4.140594459710577269e+01,-4.826057190771114591e+01,-5.166893340016974889e+01,2.678250856383982281e+01,-4.697724924775314292e+01
-3.800832021090781154e+01,-4.546649107738774376e+01,-4.212385100833616036e+01,-4.212926607858177164e+01,-5.903430940547640660e+01,-4.397087017882216742e+01
2.218459420942946636e+01,-8.537659303000781108e+01,-1.225843575063458069e+01,3.400595154423294986e+01,-8.165066057696286350e+01,-2.968969843940379327e+00
-3.359954214491266811e+01,1.981459434686574639e+01,-4.589399565276885085e+01,-2.962869458784713572e+01,3.159291076997310910e+01,-4.743647173845096887e+01
-6.578344631694186262e+01,2.577080655542582122e+01,-2.317476073434557193e+01,-6.570065322699176136e+01,2.242163257455734282e+01,-7.624441368351534187e+00
-2.036066218170765652e+01,-3.899543852088218632e+00,-4.240278303517976610e+01,-2.142378082964943076e+01,5.362732948021009527e+00,-4.384820577038296818e+01
-3.102659258534742648e+01,8.189776256905274465e+01,-2.046422004769027936e+01,-3.968243439106223747e+01,7.668816004401276132e+01,-3.181990247025353824e+01
4.261794804929353830e+01,2.038295678733534189e+01,-1.696545046322097905e+00,3.925806266888356788e+01,1.048709775229684205e+01,1.025817610776126543e+01
2.216507126693289109e+01,-3.743130267689892321e+00,-3.016378709967835547e+01,1.881539559527396221e+01,-3.205912782644626091e+00,-3.806783170034383090e+01
2.257120022316183849e+01,-3.941681477230422104e+01,-4.459469518220537765e+01,1.317330246232872604e+01,-2.656485451295952416e+01,-4.487508641262532905e+01
3.601779675136830150e+01,8.203705760671601865e+01,-3.851228477563430008e+00,2.262436553789510540e+01,7.819832359000720601e+01,-9.222629281070640062e+00
-4.711395948248446430e+00,-6.617660756914624187e+01,2.101374196955960727e+01,-1.460685079853556978e+01,-6.875804720641500012e+01,1.138820122723057082e+01
4.893994502272036584e+01,1.894473135126613883e+01,-4.194916601601471484e+01,5.525303125292747097e+01,2.205276254509993805e+01,-3.941737379873528369e+01
-2.822454642981342965e-01,-5.086006264239839147e+00,-4.471894846842801741e+01,5.021806960453594648e+00,-1.792469494878369929e+01,-4.372396373981938922e+01
2.188517337182420519e+01,-2.084539634231692418e+01,-1.848901206627170879e+01,2.168213274769388477e+01,-8.399640621589545830e+00,-2.756643983266931741e+01
2.965213503865057376e+01,-4.958737941231434121e+01,2.774721752607153036e+01,3.027028232614129877e+01,-4.981663569175905337e+01,2.595686328046924274e+01
2.965213503865057376e+01,-4.958737941231434121e+01,2.774721752607153036e+01,2.478895725008941398e+01,-3.804620497334693852e+01,3.355284617362764976e+01
4.300952369435511713e+01,3.241958178812847535e+01,-3.302167165947999194e+01,5.342341489744240590e+01,3.839131489855727608e+01,-2.666559541898569563e+01
-5.350594358871056500e+01,3.497068280553170894e+01,1.788019807696911911e+01,-5.813870714462154154e+01,2.647297819110900718e+01,1.025644985416445465e+01
-6.860032361072474316e+01,-1.414532855485653684e+01,-1.052811428115563075e+01,-6.897076463680454594e+01,-3.290272876680054281e+01,-1.791572121550750651e+01
4.261794804929353830e+01,2.038295678733534189e+01,-1.696545046322097905e+00,3.935233826406739865e+01,1.932646053237207795e+01,-1.063240552192829291e+01
3.299899222607538718e+01,-5.964585770896146499e+01,-4.910656147105973446e+01,2.687309344014877510e+01,-4.806594432062789224e+01,-4.096395804355632464e+01
-4.373900139788766239e+01,5.600185168277273817e+01,-4.704302787116453999e+01,-4.578520416686316707e+01,6.881238040599460248e+01,-4.320239257569404856e+01
2.131299870474765612e+01,-5.075438340659997039e+01,-4.922726713237101848e+01,2.687309344014877510e+01,-4.806594432062789224e+01,-4.096395804355632464e+01
1.735418173683532572e+01,4.740247492419303654e+00,-3.438984002611559987e+01,2.603738860486710038e+01,1.621232131858537429e+01,-3.533878293204806909e+01
1.781447310259450845e+01,3.702583200277642561e+01,8.277764584108138024e+01,2.385486272214707881e+01,5.063772474824991576e+01,8.152828809787571629e+01
-5.904104231910643819e+01,-5.708338910554581958e+01,-2.531733545612796377e+01,-5.611226696750464527e+01,-6.089389435370956960e+01,-4.290343567610614883e+01
-2.129289974178610123e+01,7.940289360718449529e+01,2.489330236856452316e+01,-1.896578495933400532e+01,8.152571345148052728e+01,2.387329282798524588e+01
-2.129289974178610123e+01,7.940289360718449529e+01,2.489330236856452316e+01,-1.635349712022925672e+01,8.352061803887445990e+01,2.491906088436602928e+01
-1.990934017452547877e+01,4.409630929226623586e+00,-4.421332393191931942e+01,-1.601209763602841818e+01,-4.801208529124345148e+00,-4.234154544144936239e+01
9.181752809505438151e+00,-2.933583572377283133e+01,4.255429163379726987e+01,3.887335258726771769e+00,-4.638720490247442996e+01,3.751012266084251223e+01
5.203672695793816416e+01,4.622889839452412986e+01,5.979058577267589669e+01,5.126222071401455338e+01,5.659539321179633475e+01,5.582347583942709690e+01
-1.795229239408997757e-01,-6.034642414215343109e+01,-4.953092552176854468e+01,-8.120870779744857604e-01,-4.641699607129305605e+01,-4.559750917809169124e+01
2.603738860486710038e+01,1.621232131858537429e+01,-3.533878293204806909e+01,2.332897087873662656e+01,1.709312857333457814e+01,-2.190033866456132117e+01
6.521792864330154771e+01,3.743074812379705207e+01,4.845684931020306863e+01,5.602806647374983129e+01,4.798954547464568066e+01,5.198324625984575675e+01
8.735189304167494839e+00,2.421401975072888391e+01,-4.535562712667583440e+01,2.853905902821102014e+00,3.140326192306035935e+01,-4.330699155687937463e+01
3.214488701565208117e+01,8.352218608893795704e+01,4.742873398096719484e+01,2.002536140490667194e+01,8.780566826817960191e+01,4.702819722788280643e+01
-2.693146197120630347e+01,7.937615790173499875e+01,1.460583454952377735e+01,-2.129289974178610123e+01,7.940289360718449529e+01,2.489330236856452316e+01
6.822366438520256260e+00,2.335163393843142199e+00,6.548516813879878384e+01,7.456840458521441839e+00,1.095272541644941811e+01,7.315079812498822776e+01
-4.942215393072427787e+01,3.323686838530976217e+01,3.380095727729120370e+01,-5.350594358871056500e+01,3.497068280553170894e+01,1.788019807696911911e+01
5.740596229039989851e+01,5.225530175658372656e+01,3.743270244093891108e+01,5.298315164120243992e+01,6.037904020597375876e+01,3.105877062480285034e+01
7.456840458521441839e+00,1.095272541644941811e+01,7.315079812498822776e+01,1.649302818785998603e+00,2.472229106545571042e+01,7.692461398301594500e+01
-1.075466795592506664e+01,3.051196908807208530e+01,-4.617664943807871225e+01,-1.973434975003579339e+01,3.699629492934079877e+01,-4.685211358025241424e+01
-2.646525643702439012e+01,-8.259493077286907692e+01,-2.953436558581435634e+01,-3.644064981981095031e+01,-7.531809189617690947e+01,-2.457378047501698504e+01
3.340111349656973516e+01,4.310549098345007479e+01,-2.602289961477507418e+01,4.150519801035176926e+01,4.832159185344910668e+01,-2.080070215030481151e+01
-4.393881406809671830e+01,6.942075039281412785e+01,-2.662004617326279288e+01,-4.020550923776410457e+01,7.547382622455992873e+01,-3.149484629284924608e+01
-1.839487007383955586e+01,-7.685815937767979733e+01,-3.666008232256988908e+00,-1.803494927631332700e+01,-7.710601435683211946e+01,-5.025907660841083313e+00
-1.839487007383955586e+01,-7.685815937767979733e+01,-3.666008232256988908e+00,-2.677809792639715525e+01,-7.192020895580522222e+01,-6.891623572481747617e-01
-1.973434975003579339e+01,3.699629492934079877e+01,-4.685211358025241424e+01,-1.086648620880134963e+01,4.781117420521294292e+01,-3.954277767690331302e+01
5.988574081537768734e+01,2.868715950473059095e+01,-1.790284662056708598e+01,5.722261618269171635e+01,4.010243729636238896e+01,-2.384537727456118006e+01
-4.373900139788766239e+01,5.600185168277273817e+01,-4.704302787116453999e+01,-5.202782684858313900e+01,5.271910457554344021e+01,-4.904279654745275252e+01
2.280617418096430882e+01,-2.110148521616709161e+01,-9.430600092304418425e+00,2.411961509747810695e+01,-1.644710537674205142e+01,2.875633540493029994e+00
3.103158629632849852e+01,5.830489259650428302e+00,7.662219372428904762e+01,3.540609118115618514e+01,-4.532201489317064930e-02,6.418418250989769547e+01
5.945819243076651439e+00,-4.220339464577830313e+01,-4.547970212492285924e+01,4.495582717285069307e+00,-3.932462521453638971e+01,-4.456898518696791456e+01
5.945819243076651439e+00,-4.220339464577830313e+01,-4.547970212492285924e+01,1.959034920696373749e+00,-4.650964852492660384e+01,-4.596373148416282106e+01
2.392365548708164624e+01,9.530611610547528301e+01,2.240665091177423562e+01,1.048000422058805725e+01,9.699800704706042609e+01,1.601477600851751859e+01
3.581325824319433337e+01,2.872935409013082264e+01,8.444359874172441494e+01,4.466618680209329995e+01,1.546317561118072348e+01,7.983886436505923712e+01
-3.346148090419475807e+01,1.581898648870182100e+01,5.894724301660187393e+01,-2.813317070480061233e+01,2.104014960568721548e+01,6.287919581949996939e+01
-1.062570904680178252e+01,9.476851865910296624e+01,3.690810035117876975e+00,-1.622962144905187643e+01,8.865026127433461056e+01,1.316427709425700776e+01
-7.984330927527524047e+00,2.615354709976149294e+01,7.460128847389057682e+01,-6.620925198312673565e+00,2.778667371606467995e+01,7.481037041790152387e+01
-7.984330927527524047e+00,2.615354709976149294e+01,7.460128847389057682e+01,-1.268510860124840001e+01,3.073790342929196129e+01,7.023929064391913357e+01
-2.825254314254602406e+01,-7.324181383276421542e+00,5.467802483070703801e+01,-3.010456465116513414e+01,-7.468058438468467841e+00,5.318767118766465529e+01
-2.825254314254602406e+01,-7.324181383276421542e+00,5.467802483070703801e+01,-3.079004065355156783e+01,2.557227518328757387e+00,5.708604655123651384e+01
-2.053356422345660448e+01,5.272540941596861330e+01,-4.169529839611853816e+01,-2.319625025639776439e+01,5.258823713215078755e+01,-4.272806457673399194e+01
-2.053356422345660448e+01,5.272540941596861330e+01,-4.169529839611853816e+01,-2.255156923590734053e+01,4.973363973709848551e+01,-4.362544442858889937e+01
-3.359954214491266811e+01,1.981459434686574639e+01,-4.589399565276885085e+01,-2.142378082964943076e+01,5.362732948021009527e+00,-4.384820577038296818e+01
-1.983773609805534832e+01,-1.432476354425803677e+01,5.419267499535553867e+01,-2.825254314254602406e+01,-7.324181383276421542e+00,5.467802483070703801e+01
-2.543927762670735859e+01,4.553135432298225282e+01,6.060919206449792540e+01,-1.875130467943313661e+01,4.628407962769583861e+01,6.587780269532242983e+01
2.083521418520557589e+01,9.141543077707019904e+01,3.402573681326043697e+01,2.002536140490667194e+01,8.780566826817960191e+01,4.702819722788280643e+01
4.044044424968733153e+01,-7.365888104775771694e+01,-5.315803047921573921e+01,3.661802415831458291e+01,-8.985488227917916504e+01,-5.750526037416405245e+01
1.933445458063233957e+01,-1.626531698340305354e+01,-4.406958264988502805e+01,1.005127374567628173e+01,-6.285973952449075419e+00,-4.568632871460463463e+01
-3.268682416445686911e+00,4.288445364409135863e+01,7.633068623285571164e+01,-3.403472483023987749e+00,5.807621951717543141e+01,6.933003756520065508e+01
3.542866582126286090e+01,2.210205201510092010e+01,-2.153434903157348401e+01,3.558079904425398610e+01,2.676409330932989761e+01,-3.817344818513095106e+01
-7.210035961351222156e-01,5.331199459529155860e+01,-3.191950059521193239e+01,-1.991399311700986940e+00,4.381478471356592763e+01,-3.720604123565905752e+01
-6.030410504668744665e+01,3.551557805798972822e+01,-2.318105466314735796e+00,-6.570065322699176136e+01,2.242163257455734282e+01,-7.624441368351534187e+00
-4.331720449480396695e+01,7.094849259482272430e+01,-4.099441724000799780e+01,-4.578520416686316707e+01,6.881238040599460248e+01,-4.320239257569404856e+01
2.521479076928868679e+01,7.201032312253076384e+01,6.601656515075472953e+01,3.608212577880500760e+01,7.554244312044319543e+01,5.552307732208098656e+01
2.342762365365326005e+00,8.993049002736266573e+01,2.847952668485541139e+01,2.083521418520557589e+01,9.141543077707019904e+01,3.402573681326043697e+01
2.521479076928868679e+01,7.201032312253076384e+01,6.601656515075472953e+01,1.591477487855008199e+01,7.696220130992587372e+01,5.862957474050039508e+01
2.246862790958244105e+01,7.785308078633352125e+01,-1.085924625698398494e+01,1.344961197570570022e+01,7.531946456593529149e+01,-1.727054206646883472e+01
4.466618680209329995e+01,1.546317561118072348e+01,7.983886436505923712e+01,3.996381438005266062e+01,1.536038010610661964e+01,8.128805003578068522e+01
3.008649540191308702e+01,-7.734492878390346959e+01,-5.502566048796054332e+01,3.171225995148304477e+01,-6.806803836327533475e+01,-5.227981989042243072e+01
